state,city,event_type,count
Minas Gerais,Sarzedo,cancel,1
Minas Gerais,Sarzedo,department,1
Minas Gerais,Sarzedo,purchase,1
Minas Gerais,Sete Lagoas,department,1
Minas Gerais,São Gotardo,cart,1
Minas Gerais,São Gotardo,department,1
Minas Gerais,São Gotardo,product,1
Minas Gerais,São Gotardo,purchase,1
Minas Gerais,São Joaquim de Bicas,cart,1
Minas Gerais,São Joaquim de Bicas,product,1
Minas Gerais,São Joaquim de Bicas,purchase,1
Minas Gerais,São Lourenço,cancel,1
Minas Gerais,São Lourenço,cart,1
Minas Gerais,São Sebastião do Paraíso,cart,1
Minas Gerais,Taiobeiras,cancel,1
Minas Gerais,Três Corações,purchase,1
Minas Gerais,Três Pontas,home,1
Minas Gerais,Três Pontas,product,1
Minas Gerais,Três Pontas,purchase,1
Minas Gerais,Ubá,purchase,1
Mato Grosso,Nova Mutum,cart,1
Mato Grosso,Lucas do Rio Verde,home,1
Mato Grosso,Lucas do Rio Verde,cart,1
Maranhão,Grajaú,product,1
Maranhão,Balsas,product,1
Maranhão,Balsas,purchase,1
Maranhão,Barra do Corda,purchase,1
Maranhão,Brejo,product,1
Maranhão,Chapadinha,cart,1
Maranhão,Chapadinha,purchase,1
Maranhão,Coelho Neto,product,1
Maranhão,Estreito,cart,1
Maranhão,Estreito,department,1
Maranhão,Estreito,product,1
Maranhão,Imperatriz,cart,1
Louisiana,Shenandoah,purchase,1
Maranhão,Imperatriz,home,1
Maranhão,Imperatriz,purchase,1
Maranhão,Itaipava do Grajaú,cart,1
Maranhão,Itaipava do Grajaú,product,1
Maranhão,Lago Verde,product,1
Maranhão,Lago Verde,purchase,1
Maranhão,Lago da Pedra,cart,1
Maranhão,Lago da Pedra,department,1
Maranhão,Lago da Pedra,home,1
Maranhão,Miranda do Norte,cart,1
Maranhão,Balsas,home,1
Maranhão,Açailândia,purchase,1
Maranhão,Açailândia,home,1
Maranhão,Araioses,cancel,1
Louisiana,Shreveport,cart,1
Louisiana,Slidell,cancel,1
Louisiana,Slidell,department,1
Louisiana,Terrytown,cart,1
Louisiana,Terrytown,product,1
Louisiana,Walker,cart,1
Louisiana,Zachary,cart,1
Lubuskie,Ziltendorf,cart,1
Lubuskie,Ziltendorf,department,1
Lubuskie,Ziltendorf,product,1
Lubuskie,Żagań,cancel,1
Lubuskie,Żagań,product,1
Maine,Augusta,cart,1
Maine,Augusta,product,1
Maine,Hermon,cart,1
Maine,Hermon,department,1
Maine,Hermon,purchase,1
Maine,Portland,department,1
Maine,South Portland,purchase,1
Maine,Winslow,product,1
Maranhão,Alto Alegre do Pindaré,cart,1
Maranhão,Mundo Novo,cart,1
Maranhão,Mundo Novo,department,1
Maranhão,Mundo Novo,product,1
Maranhão,São Bento,department,1
Maranhão,São Bento,purchase,1
Maranhão,São Domingos do Maranhão,cancel,1
Maranhão,São Domingos do Maranhão,department,1
Maranhão,São Domingos do Maranhão,purchase,1
Maranhão,São José de Ribamar,home,1
Maranhão,São Mateus do Maranhão,cart,1
Maranhão,Timon,cancel,1
Maranhão,Timon,home,1
Maranhão,Timon,product,1
Maranhão,Timon,purchase,1
Maranhão,Tuntum,product,1
Maranhão,Vargem Grande,cart,1
Maranhão,Viana,cart,1
Maranhão,Viana,department,1
Maranhão,Viana,purchase,1
Maranhão,Vitória do Mearim,cart,1
Maryland,Arbutus,home,1
Maryland,Ballenger Creek,department,1
Maryland,Baltimore,cancel,1
Maryland,Baltimore,home,1
Maryland,Bel Air South,department,1
Maranhão,São Bento,product,1
Maranhão,Santa Rita,purchase,1
Maranhão,Nova Vida,cart,1
Maranhão,Santa Rita,home,1
Maranhão,Outeiro,cart,1
Maranhão,Outeiro,department,1
Maranhão,Parnarama,department,1
Maranhão,Paço do Lumiar,home,1
Maranhão,Paço do Lumiar,purchase,1
Maranhão,Penalva,purchase,1
Maranhão,Pinheiro,cancel,1
Maranhão,Pinheiro,department,1
Maranhão,Presidente Dutra,cart,1
Maranhão,Raposa,cancel,1
Maranhão,Raposa,cart,1
Maranhão,Rosário,cancel,1
Maranhão,Rosário,cart,1
Maranhão,Santa Inês,cancel,1
Maranhão,Santa Inês,department,1
Maranhão,Santa Inês,home,1
Maranhão,Santa Luzia,cancel,1
Maranhão,Santa Luzia,cart,1
Maranhão,Santa Luzia,purchase,1
Maranhão,Santa Rita,cart,1
Maranhão,Santa Rita,department,1
Louisiana,Shreveport,cancel,1
Louisiana,Shenandoah,department,1
Maryland,Beltsville,product,1
Liaoning,Shanghai,purchase,1
Liaoning,Kunming,home,1
Liaoning,Longyan,cart,1
Liaoning,Longyan,purchase,1
Liaoning,Loudi,cancel,1
Liaoning,Putian,department,1
Liaoning,Putian,product,1
Liaoning,Putian,purchase,1
Liaoning,Qinhuangdao,cart,1
Liaoning,Qinhuangdao,purchase,1
Liaoning,Quanzhou,product,1
Liaoning,Shenzhen,purchase,1
Louisiana,Ruston,product,1
Liaoning,Shizuishan,purchase,1
Liaoning,Suzhou,cancel,1
Liaoning,Suzhou,home,1
Liaoning,Tacheng area,department,1
Liaoning,Tacheng area,home,1
Liaoning,Taizhou,cart,1
Liaoning,Taizhou,product,1
Liaoning,Tianjin,cancel,1
Liaoning,Tianjin,purchase,1
Liaoning,White,cancel,1
Liaoning,Jingmen,product,1
Liaoning,Jingmen,cart,1
Liaoning,Hengyang,home,1
Liaoning,Hengyang,cart,1
La Rioja,Arnedo,cart,1
La Rioja,Arnedo,product,1
La Rioja,Calahorra,product,1
La Rioja,Haro,department,1
La Rioja,Lardero,cart,1
La Rioja,Logroño,cart,1
La Rioja,Villamediana de Iregua,product,1
Liaoning,Aksu area,product,1
Liaoning,Beijing,purchase,1
Liaoning,City of Yantai,home,1
Liaoning,Dongguan,cart,1
Liaoning,Dongguan,home,1
Liaoning,Dongguan,purchase,1
Liaoning,Foshan,cancel,1
Liaoning,Foshan,home,1
Liaoning,Foshan,purchase,1
Liaoning,Haixi Mongolian Tibetan Autonomous Prefecture,home,1
Liaoning,Haixi Mongolian Tibetan Autonomous Prefecture,purchase,1
Liaoning,Hefei,home,1
Liaoning,Hengshui,cart,1
Liaoning,Hengshui,home,1
Liaoning,White,home,1
Liaoning,Wuhan,cancel,1
Liaoning,Wuhan,purchase,1
Louisiana,Denham Springs,product,1
Louisiana,Harvey,product,1
Louisiana,Houma,product,1
Louisiana,LaPlace,cancel,1
Louisiana,LaPlace,cart,1
Louisiana,LaPlace,department,1
Louisiana,Lafayette,cart,1
Louisiana,Lafayette,product,1
Louisiana,Lake Charles,department,1
Louisiana,Leesville,product,1
Louisiana,Marrero,department,1
Louisiana,Metairie,department,1
Louisiana,Metairie,purchase,1
Louisiana,Monroe,cancel,1
Louisiana,Monroe,cart,1
Louisiana,Natchitoches,cart,1
Louisiana,New Orleans,cart,1
Louisiana,New Orleans,department,1
Louisiana,New Orleans,product,1
Louisiana,Opelousas,cancel,1
Louisiana,Pineville,cart,1
Louisiana,Pineville,product,1
Louisiana,Gonzales,product,1
Louisiana,Denham Springs,home,1
Liaoning,Wuxi,cancel,1
Louisiana,DeRidder,department,1
Liaoning,Wuzhong,cancel,1
Liaoning,Wuzhong,cart,1
Liaoning,Xuzhou,cart,1
Liaoning,Xuzhou,home,1
Liaoning,Zhengzhou,cart,1
Liaoning,Zhenjiang,cancel,1
Liaoning,Zhenjiang,cart,1
Liaoning,Zhenjiang,department,1
Louisiana,Abbeville,cart,1
Louisiana,Abbeville,department,1
Louisiana,Baton Rouge,home,1
Louisiana,Baton Rouge,purchase,1
Louisiana,Bossier City,cart,1
Louisiana,Bossier City,department,1
Louisiana,Breaux Bridge,cancel,1
Louisiana,Chackbay,department,1
Louisiana,Claiborne,cart,1
Louisiana,Covington,cancel,1
Louisiana,Covington,cart,1
Louisiana,Covington,department,1
Louisiana,DeRidder,cart,1
Maryland,Beltsville,cart,1
Maryland,Bennsville,department,1
Mato Grosso,Juína,purchase,1
Massachusetts,Medford,purchase,1
Massachusetts,Lowell,cart,1
Massachusetts,Lowell,department,1
Massachusetts,Lynn,department,1
Massachusetts,Lynn,home,1
Massachusetts,Malden,product,1
Massachusetts,Malden,purchase,1
Massachusetts,Marshfield,cart,1
Massachusetts,Marshfield,department,1
Massachusetts,Medford,department,1
Massachusetts,Medford,product,1
Massachusetts,Methuen,cancel,1
Massachusetts,Boston,home,1
Massachusetts,Milford,department,1
Massachusetts,Milford,home,1
Massachusetts,Milton,department,1
Massachusetts,Milton,product,1
Massachusetts,New Bedford,cart,1
Massachusetts,New Bedford,department,1
Massachusetts,New Bedford,product,1
Massachusetts,North Andover,home,1
Massachusetts,Norwood,cancel,1
Massachusetts,Norwood,home,1
Massachusetts,Lawrence,purchase,1
Massachusetts,Lawrence,department,1
Massachusetts,Haverhill,product,1
Massachusetts,Haverhill,cart,1
Massachusetts,Braintree,product,1
Massachusetts,Bridgewater,cancel,1
Massachusetts,Brockton,department,1
Massachusetts,Brookline,cancel,1
Massachusetts,Chelmsford,product,1
Massachusetts,Chelsea,cancel,1
Massachusetts,Chelsea,cart,1
Massachusetts,Chelsea,department,1
Massachusetts,Chelsea,home,1
Massachusetts,Chelsea,product,1
Massachusetts,Chelsea,purchase,1
Massachusetts,Chicopee,home,1
Massachusetts,Chicopee,product,1
Massachusetts,Dedham,product,1
Massachusetts,Dracut,cart,1
Massachusetts,Dracut,department,1
Massachusetts,Dracut,product,1
Massachusetts,Everett,product,1
Massachusetts,Fitchburg,department,1
Massachusetts,Framingham,cart,1
Massachusetts,Framingham,department,1
Massachusetts,Peabody,cancel,1
Massachusetts,Peabody,purchase,1
Massachusetts,Pittsfield,cart,1
Massachusetts,Worcester,department,1
Mato Grosso,Alta Floresta,product,1
Mato Grosso,Barra do Bugres,cart,1
Mato Grosso,Barra do Bugres,department,1
Mato Grosso,Barra do Bugres,product,1
Mato Grosso,Barra do Bugres,purchase,1
Mato Grosso,Barra do Garças,home,1
Mato Grosso,Barra do Garças,purchase,1
Mato Grosso,Campo Novo do Parecis,department,1
Mato Grosso,Campo Verde,cart,1
Mato Grosso,Campo Verde,product,1
Mato Grosso,Colniza,cancel,1
Mato Grosso,Colniza,department,1
Mato Grosso,Confresa,cancel,1
Mato Grosso,Confresa,cart,1
Mato Grosso,Cuiabá,purchase,1
Mato Grosso,Cáceres,cart,1
Mato Grosso,Cáceres,home,1
Mato Grosso,Ipiranga do Norte,cancel,1
Mato Grosso,Ipiranga do Norte,department,1
Mato Grosso,Ipiranga do Norte,product,1
Mato Grosso,Juína,cart,1
Mato Grosso,Alta Floresta,department,1
Massachusetts,Woburn,department,1
Massachusetts,Plymouth,cart,1
Massachusetts,Westfield,product,1
Massachusetts,Plymouth,department,1
Massachusetts,Quincy,product,1
Massachusetts,Randolph,department,1
Massachusetts,Revere,product,1
Massachusetts,Salem,department,1
Massachusetts,Salem,home,1
Massachusetts,Saugus,purchase,1
Massachusetts,Springfield,cart,1
Massachusetts,Springfield,department,1
Massachusetts,Taunton,cart,1
Massachusetts,Taunton,product,1
Massachusetts,Tewksbury,cancel,1
Massachusetts,Tewksbury,cart,1
Massachusetts,Tewksbury,department,1
Massachusetts,Wakefield,department,1
Massachusetts,Waltham,department,1
Massachusetts,Watertown,department,1
Massachusetts,Watertown,product,1
Massachusetts,West Springfield,cart,1
Massachusetts,West Springfield,department,1
Massachusetts,Westfield,cart,1
Massachusetts,Braintree,cart,1
Massachusetts,Andover,cart,1
Maryland,Bennsville,home,1
Maryland,Green Valley,cart,1
Maryland,Elkton,cancel,1
Maryland,Elkton,cart,1
Maryland,Essex,product,1
Maryland,Fort Washington,department,1
Maryland,Fountainhead-Orchard Hills,product,1
Maryland,Frederick,product,1
Maryland,Frederick,purchase,1
Maryland,Germantown,product,1
Maryland,Glen Burnie,cart,1
Maryland,Greater Landover,product,1
Maryland,Green Valley,home,1
Massachusetts,Amherst,department,1
Maryland,Green Valley,product,1
Maryland,Greenbelt,cart,1
Maryland,Hagerstown,cart,1
Maryland,Hagerstown,product,1
Maryland,Hillandale,cart,1
Maryland,Kettering,cart,1
Maryland,Lake Shore,cancel,1
Maryland,Lake Shore,purchase,1
Maryland,Lexington Park,cancel,1
Maryland,Lexington Park,department,1
Maryland,Elkridge,cart,1
Maryland,Edgewood,product,1
Maryland,Edgewood,cart,1
Maryland,Dundalk,product,1
Maryland,Bennsville,product,1
Maryland,Bethesda,product,1
Maryland,Bowie,product,1
Maryland,Brooklyn Park,department,1
Maryland,Brooklyn Park,product,1
Maryland,Camp Springs,cancel,1
Maryland,Camp Springs,purchase,1
Maryland,Carney,cancel,1
Maryland,Carney,cart,1
Maryland,Catonsville,cancel,1
Maryland,Catonsville,product,1
Maryland,Chevy Chase,product,1
Maryland,Clinton,purchase,1
Maryland,Colesville,cancel,1
Maryland,Colesville,cart,1
Maryland,College Park,cancel,1
Maryland,College Park,product,1
Maryland,Columbia,product,1
Maryland,Cumberland,department,1
Maryland,Cumberland,home,1
Maryland,Darnestown,purchase,1
Maryland,Lexington Park,home,1
Maryland,Lochearn,department,1
Maryland,Mechanicsville,cart,1
Maryland,Randallstown,product,1
Maryland,Rosaryville,cancel,1
Maryland,Rosaryville,cart,1
Maryland,Rosaryville,product,1
Maryland,Rosedale,department,1
Maryland,Rosedale,product,1
Maryland,Saint Charles,cart,1
Maryland,Salisbury,cancel,1
Maryland,Salisbury,cart,1
Maryland,Seabrook,department,1
Maryland,Silver Spring,cancel,1
Maryland,Silver Spring,cart,1
Maryland,Takoma Park,department,1
Maryland,Waldorf,cart,1
Maryland,Walker Mill,cart,1
Maryland,Walker Mill,product,1
Maryland,West Laurel,department,1
Maryland,West Laurel,purchase,1
Maryland,Westminster,department,1
Maryland,Woodmore,home,1
Maryland,Woodmore,product,1
Massachusetts,Amherst,cart,1
Maryland,Reisterstown,cart,1
Maryland,Randallstown,department,1
Maryland,Middle River,cart,1
Maryland,Potomac,product,1
Maryland,Milford Mill,cancel,1
Maryland,Milford Mill,cart,1
Maryland,Milford Mill,department,1
Maryland,Milford Mill,product,1
Maryland,Milford Mill,purchase,1
Maryland,Montgomery Village,home,1
Maryland,New Carrollton,cancel,1
Maryland,New Carrollton,cart,1
Maryland,North Bethesda,department,1
Maryland,North Bethesda,home,1
Maryland,North Bethesda,product,1
Maryland,North Laurel,product,1
Maryland,North Laurel,purchase,1
Maryland,Olney,home,1
Maryland,Olney,product,1
Maryland,Perry Hall,product,1
Maryland,Pikesville,department,1
Maryland,Pikesville,home,1
Maryland,Pikesville,product,1
Maryland,Potomac,cart,1
Maryland,Potomac,department,1
Missouri,Kirkwood,department,1
Missouri,Lebanon,purchase,1
Florida,Tavares,purchase,1
Niedersachsen,Osterholz-Scharmbeck,department,1
Niedersachsen,Nienburg/Weser,purchase,1
Niedersachsen,Norden,department,1
Niedersachsen,Nordenham,cart,1
Niedersachsen,Nordhorn,cart,1
Niedersachsen,Nordhorn,department,1
Niedersachsen,Northeim,department,1
Niedersachsen,Oldenburg,cart,1
Niedersachsen,Oldenburg,home,1
Niedersachsen,Osnabrück,product,1
Niedersachsen,Osnabrück,purchase,1
Niedersachsen,Papenburg,cart,1
Niedersachsen,Schwanewede,department,1
Niedersachsen,Peine,department,1
Niedersachsen,Rhauderfehn,cart,1
Niedersachsen,Rhauderfehn,purchase,1
Niedersachsen,Rinteln,cart,1
Niedersachsen,Rinteln,department,1
Niedersachsen,Ronnenberg,product,1
Niedersachsen,Salzgitter,purchase,1
Niedersachsen,Schneverdingen,cart,1
Niedersachsen,Schneverdingen,product,1
Niedersachsen,Schortens,department,1
Niedersachsen,Nienburg/Weser,cart,1
Niedersachsen,Neustadt am Rübenberge,product,1
Niedersachsen,Meppen,product,1
Niedersachsen,Meppen,department,1
Niedersachsen,Gifhorn,product,1
Niedersachsen,Göttingen,cart,1
Niedersachsen,Göttingen,purchase,1
Niedersachsen,Hameln,department,1
Niedersachsen,Hameln,home,1
Niedersachsen,Hann. Münden,cancel,1
Niedersachsen,Hann. Münden,department,1
Niedersachsen,Hann. Münden,product,1
Niedersachsen,Hannover,purchase,1
Niedersachsen,Haren (Ems),cancel,1
Niedersachsen,Helmstedt,cancel,1
Niedersachsen,Hildesheim,cancel,1
Niedersachsen,Isernhagen,department,1
Niedersachsen,Laatzen,department,1
Niedersachsen,Laatzen,product,1
Niedersachsen,Lehrte,cart,1
Niedersachsen,Lehrte,department,1
Niedersachsen,Lehrte,product,1
Niedersachsen,Lilienthal,cart,1
Niedersachsen,Lohne (Oldenburg),cart,1
Niedersachsen,Melle,cart,1
Niedersachsen,Schortens,product,1
Niedersachsen,Seelze,department,1
Missouri,Lemay,department,1
Nordrhein-Westfalen,Aachen,home,1
Ningxia Hui Autonomous Region,Huzhou,department,1
Ningxia Hui Autonomous Region,Huzhou,product,1
Ningxia Hui Autonomous Region,Rizhao,cancel,1
Ningxia Hui Autonomous Region,Rizhao,home,1
Ningxia Hui Autonomous Region,Rizhao,purchase,1
Ningxia Hui Autonomous Region,Salt,department,1
Ningxia Hui Autonomous Region,Xi'an,cancel,1
Ningxia Hui Autonomous Region,Xi'an,cart,1
Ningxia Hui Autonomous Region,Xi'an,product,1
Nordrhein-Westfalen,Aachen,cancel,1
Nordrhein-Westfalen,Aachen,product,1
Niedersachsen,Seesen,product,1
Nordrhein-Westfalen,Ahaus,cart,1
Nordrhein-Westfalen,Ahaus,department,1
Nordrhein-Westfalen,Ahlen,product,1
Nordrhein-Westfalen,Alfter,cart,1
Nordrhein-Westfalen,Alsdorf,product,1
Nordrhein-Westfalen,Arnsberg,cart,1
Nordrhein-Westfalen,Arnsberg,department,1
Nordrhein-Westfalen,Arnsberg,product,1
Nordrhein-Westfalen,Attendorn,product,1
Nordrhein-Westfalen,Bad Berleburg,cart,1
Ningxia Hui Autonomous Region,Huzhou,cart,1
Ningxia Hui Autonomous Region,Hangzhou,product,1
Ningxia Hui Autonomous Region,Bijie,product,1
Niedersachsen,Wunstorf,cart,1
Niedersachsen,Soltau,purchase,1
Niedersachsen,Stadthagen,cancel,1
Niedersachsen,Stadthagen,department,1
Niedersachsen,Syke,product,1
Niedersachsen,Tostedt,cart,1
Niedersachsen,Uelzen,cart,1
Niedersachsen,Uetze,cart,1
Niedersachsen,Uetze,product,1
Niedersachsen,Verden (Aller),department,1
Niedersachsen,Wallenhorst,cart,1
Niedersachsen,Wedemark,cart,1
Niedersachsen,Westoverledingen,cancel,1
Niedersachsen,Westoverledingen,home,1
Niedersachsen,Westoverledingen,product,1
Niedersachsen,Weyhe,product,1
Niedersachsen,Wittmund,department,1
Niedersachsen,Wolfenbüttel,cart,1
Niedersachsen,Wolfenbüttel,product,1
Niedersachsen,Wolfsburg,cancel,1
Niedersachsen,Wolfsburg,cart,1
Niedersachsen,Wolfsburg,department,1
Niedersachsen,Gifhorn,department,1
Niedersachsen,Georgsmarienhütte,purchase,1
Niedersachsen,Georgsmarienhütte,product,1
New York,Plattsburgh,department,1
New York,North New Hyde Park,product,1
New York,Oceanside,department,1
New York,Oceanside,product,1
New York,Orange Lake,home,1
New York,Ossining,cancel,1
New York,Ossining,cart,1
New York,Oswego,cart,1
New York,Oswego,product,1
New York,Pittsford,product,1
New York,Plainview,cart,1
New York,Poughkeepsie,department,1
Niedersachsen,Geestland,product,1
New York,Ridgemont,department,1
New York,Riverhead,product,1
New York,Rockville Centre,cart,1
New York,Rockville Centre,department,1
New York,Rome,cancel,1
New York,Rome,product,1
New York,Rotterdam,cart,1
New York,Sands Point,product,1
New York,Saratoga Springs,cart,1
New York,Saratoga Springs,product,1
New York,North New Hyde Park,department,1
New York,North Greece,cart,1
New York,North Greece,cancel,1
New York,New Rochelle,department,1
New York,Lindenhurst,product,1
New York,Lloyd Harbor,cart,1
New York,Lloyd Harbor,product,1
New York,Lockport,cart,1
New York,Lockport,department,1
New York,Lockport,product,1
New York,Mahopac,department,1
New York,Massapequa,cancel,1
New York,Massapequa,cart,1
New York,Massapequa,department,1
New York,Massapequa,home,1
New York,Massapequa,product,1
New York,Medford,cancel,1
New York,Medford,cart,1
New York,Medford,department,1
New York,Merrick,department,1
New York,Middletown,cart,1
New York,Montebello,cart,1
New York,Myers Corner,home,1
New York,Nanuet,department,1
New York,New City,department,1
New York,Scarsdale,home,1
New York,Schenectady,cart,1
New York,Shirley,cancel,1
New York,Wheatfield,department,1
New York,Wheatfield,purchase,1
New York,Yonkers,cart,1
Niedersachsen,Achim,cart,1
Niedersachsen,Achim,product,1
Niedersachsen,Alfeld (Leine),home,1
Niedersachsen,Barsinghausen,department,1
Niedersachsen,Bramsche,cart,1
Niedersachsen,Braunschweig,cancel,1
