postal_code,event_type,id
55130-000,cart,1
55128,home,1
55128,department,1
55128,cancel,1
55125-000,department,1
55125-000,cart,1
55190-000,cancel,1
55200-000,department,1
55730-000,department,1
5530,cancel,1
553100,cancel,1
55309,cart,1
55304,product,1
55304,department,1
55303,department,1
5530,department,1
5530,cart,1
55290-000,home,1
55200-000,product,1
55290-000,cart,1
55278,cart,1
55234,product,1
55218,product,1
55218,department,1
55218,cart,1
552100,department,1
55125,product,1
55125,cart,1
55125,cancel,1
55044,department,1
551-0021,cart,1
551-0002,home,1
55082,purchase,1
55082,product,1
55082,department,1
55057,cart,1
55044,product,1
55025,product,1
55124,product,1
55025,cart,1
55024,department,1
55021,cart,1
55016,home,1
550058,cancel,1
550028,cart,1
550028,cancel,1
55104,cart,1
55106,cart,1
55106,product,1
55109,cart,1
55123,department,1
55123,cart,1
55122,product,1
55120,product,1
55120,cancel,1
55119,department,1
55118,department,1
55118,cart,1
55117,cart,1
55112,product,1
55112,home,1
55112,department,1
55112,cancel,1
55110,department,1
55110,cart,1
553100,purchase,1
55311,home,1
55313,cart,1
55500-000,cart,1
55540-000,product,1
55540-000,cart,1
55540-000,cancel,1
55520-000,purchase,1
55520-000,department,1
55500-000,purchase,1
55500-000,department,1
55500-000,cancel,1
55443,product,1
555-200,product,1
555-0041,product,1
555-0001,cart,1
55450,purchase,1
55450,home,1
55450,cancel,1
55449,home,1
55540-000,purchase,1
55545,cart,1
55550,cancel,1
55550,department,1
55730-000,cart,1
55720-000,cart,1
55700-000,department,1
557-0063,product,1
55680-000,home,1
55680-000,department,1
55660-000,cancel,1
556-810,product,1
556-810,cart,1
55590-000,home,1
55580-000,purchase,1
55580-000,product,1
55553,cart,1
55552,department,1
55552,cancel,1
55448,department,1
55443,cancel,1
55313,product,1
55372,product,1
55406,home,1
55406,department,1
554-0051,cancel,1
554-0031,department,1
554-0024,department,1
554-0024,cart,1
55385-000,department,1
55372,department,1
55433,cart,1
55369,purchase,1
55340-000,purchase,1
55340-000,product,1
55337,cancel,1
55330-000,purchase,1
55330-000,department,1
55330,cancel,1
55406,product,1
55408,department,1
55408,purchase,1
55411,cart,1
55432,purchase,1
55432,product,1
55432,cart,1
554300,cancel,1
55429,product,1
55428,product,1
55426,product,1
55426,department,1
55421,product,1
55421,department,1
55418,product,1
55418,department,1
55418,cart,1
55414,product,1
55414,department,1
52499,cancel,1
52477,product,1
52460,home,1
50197,cancel,1
502-270,product,1
502-262,cancel,1
502-240,department,1
502-157,purchase,1
502-157,cart,1
502-154,purchase,1
502-154,cart,1
50194,product,1
5021,product,1
50189,cart,1
50181,product,1
50180,product,1
50171,product,1
50170,product,1
50170,cart,1
50170,cancel,1
50200,product,1
5022,product,1
500-140,cart,1
503-230,product,1
50317,product,1
50315,purchase,1
50315,cart,1
50310,product,1
50310,cart,1
503-370,cart,1
503-330,cart,1
503-060,home,1
5023,cart,1
50266,cart,1
50265,product,1
50263,purchase,1
50263,cart,1
50259,product,1
50259,department,1
5025,product,1
5017,cart,1
50169,product,1
50129,cart,1
50010,cancel,1
50014,home,1
50014,department,1
50013,product,1
50013,department,1
50012,product,1
50011,product,1
50010,cart,1
50009,home,1
50126,cart,1
50008,product,1
50007,product,1
50007,cart,1
50006,product,1
5000,cancel,1
500-190,department,1
500-180,product,1
50015,cancel,1
50015,cart,1
50015,product,1
50016,cart,1
50120,product,1
50120,home,1
50110,cart,1
50100,department,1
5006,home,1
5006,department,1
50057,home,1
50057,cart,1
50056,department,1
50050-290,cancel,1
50030-230,purchase,1
50023,product,1
50019,cart,1
50018,home,1
50018,department,1
5032,cart,1
50321,product,1
50322,cancel,1
50769,cart,1
5087,department,1
5086,product,1
50858,product,1
5085,product,1
5085,department,1
5081,cart,1
50769,department,1
50767,cart,1
5068,product,1
50765,product,1
5075,product,1
50739,product,1
50737,department,1
50735,cart,1
5072,cart,1
50701,product,1
509-0206,cart,1
509-0206,department,1
509-0206,product,1
5091,department,1
510150,home,1
51004,product,1
51004,cart,1
51001,cart,1
510000,purchase,1
510000,department,1
5100,purchase,1
5100,department,1
5100,cancel,1
50999,product,1
50997,department,1
50997,cart,1
50996,product,1
5098,cart,1
5093,cart,1
5069,product,1
5066,cart,1
50322,product,1
50401,product,1
5049,cart,1
5047,cart,1
5046,home,1
5046,cart,1
5045,product,1
5041,purchase,1
5041,cart,1
50401,department,1
5062,cart,1
5040,cart,1
50389,product,1
50389,cart,1
50374,product,1
50374,cart,1
50354,department,1
5034,cart,1
5049,product,1
5050,product,1
5051,cancel,1
5051,department,1
50613,purchase,1
50613,cart,1
50600,cart,1
5060,department,1
506-306,cart,1
506-302,product,1
506-302,department,1
506-253,product,1
506-253,cart,1
506-251,department,1
506-250,cancel,1
506-053,department,1
506-050,department,1
506-050,cart,1
5051,product,1
500-170,purchase,1
500-130,cancel,1
52460,department,1
48980,cart,1
49022,cart,1
49015,cancel,1
4901,product,1
49006,product,1
49000,home,1
4900,product,1
48991,product,1
48970-000,department,1
49024,department,1
48960-000,product,1
48960,product,1
48940,product,1
48940,cart,1
48920,product,1
4892,home,1
48917,product,1
49022,department,1
49024,product,1
500-110,product,1
49095-000,product,1
49120-000,home,1
49120-000,cart,1
49120,purchase,1
49120,department,1
49120,cancel,1
49100-000,cancel,1
49100,cancel,1
49087,purchase,1
49028,cart,1
49087,product,1
49086,purchase,1
49086,product,1
49048,purchase,1
49048,home,1
49048,cart,1
49028,department,1
48917,cart,1
48911,department,1
48910,purchase,1
48700-000,department,1
48790-000,product,1
48790-000,home,1
48790-000,cart,1
48790-000,cancel,1
48760-000,purchase,1
4873,cancel,1
48708,home,1
48700-000,cancel,1
48910,product,1
4870,purchase,1
4870,department,1
48691,product,1
48683,department,1
48683,cart,1
4868,product,1
4868,cart,1
48790-000,purchase,1
48800-000,cancel,1
48800-000,cart,1
48800-000,purchase,1
48910,cancel,1
48906,home,1
48903,product,1
48903,cart,1
48902,product,1
48858,product,1
48858,cart,1
48858,cancel,1
48850-000,product,1
48850-000,home,1
48850-000,cart,1
48843,cart,1
48823,purchase,1
48823,cart,1
48810,product,1
49120-000,purchase,1
49124,product,1
49124,purchase,1
49504,cart,1
49546,product,1
49525,product,1
49525,department,1
49525,cancel,1
49519,cart,1
49507,department,1
49506,department,1
49503,department,1
49450,cart,1
49503,cancel,1
49500-000,cancel,1
49480-000,cart,1
49479,home,1
49464,product,1
49464,department,1
49464,cart,1
49548,product,1
49565,cart,1
4960,department,1
49610,department,1
500-100,purchase,1
500-100,home,1
500-100,department,1
500-070,cart,1
500-040,product,1
49855,product,1
49855,department,1
49811,cart,1
49808,cart,1
49800,product,1
49733,cancel,1
49716,product,1
49716,department,1
49700-000,department,1
49680-000,cart,1
49460,cart,1
49444,cart,1
49134,cart,1
49220,cancel,1
49290-000,cancel,1
49280,product,1
49270,cart,1
49240,product,1
49221,product,1
49221,department,1
49221,cart,1
49201,department,1
49442,product,1
49200-000,product,1
49200-000,cart,1
4920,department,1
49170,product,1
49170,cart,1
49160-000,home,1
49140,department,1
49290-000,home,1
493-0001,home,1
49300,department,1
49300,product,1
49442,cart,1
49441,product,1
49441,cart,1
49426,product,1
49423,product,1
49423,cart,1
49400-000,home,1
49400-000,cancel,1
49400,product,1
49400,cart,1
49393,cart,1
49341,department,1
49324,cart,1
49320,purchase,1
49300-000,purchase,1
51020-000,cancel,1
51020-000,cart,1
51020-000,department,1
518132,product,1
519099,cancel,1
519070,home,1
519055,purchase,1
519055,department,1
5190,product,1
5190,department,1
518133,cancel,1
518132,home,1
52001,cancel,1
518129,purchase,1
518129,home,1
518129,department,1
518128,purchase,1
518128,home,1
518127,department,1
518126,cancel,1
519099,product,1
52001,department,1
51021,department,1
52080,department,1
52146,cart,1
5211,product,1
5211,cart,1
521031,purchase,1
521031,home,1
52100,department,1
52100,cart,1
52076,home,1
52001,product,1
52076,cart,1
52074,cart,1
52072,product,1
52072,cancel,1
52005,product,1
52005,department,1
52002,cart,1
518125,cart,1
518122,purchase,1
518118,home,1
517300,product,1
518057,purchase,1
518057,cart,1
518057,cancel,1
518051,department,1
518051,cancel,1
518049,cart,1
518042,purchase,1
517300,department,1
518117,home,1
5173,product,1
5171,product,1
5171,cart,1
51702,department,1
5169,product,1
5169,cart,1
51674,department,1
518102,home,1
518102,purchase,1
518103,home,1
518103,purchase,1
518117,department,1
518117,cancel,1
518114,home,1
518111,purchase,1
518109,purchase,1
518109,home,1
518109,cancel,1
518108,cancel,1
518107,purchase,1
518107,cancel,1
518106,department,1
518106,cancel,1
518105,home,1
518104,purchase,1
518104,home,1
52146,department,1
52159,product,1
52160,cancel,1
523750,purchase,1
523960,purchase,1
523960,cancel,1
523900,purchase,1
523820,cancel,1
523770,purchase,1
523770,home,1
523770,cancel,1
523750,product,1
52353,department,1
523750,home,1
523660,cancel,1
523620,department,1
52360,purchase,1
52360,cancel,1
523560,home,1
52355,product,1
523980,department,1
523980,purchase,1
52402,cart,1
52402,product,1
52460,cart,1
52460,cancel,1
5245,cart,1
524400,home,1
524300,home,1
524300,cancel,1
52428,purchase,1
52428,product,1
52428,cart,1
524200,home,1
524200,department,1
524200,cancel,1
524100,purchase,1
524100,product,1
52404,home,1
52355,home,1
523520,purchase,1
52163,cancel,1
52224,product,1
523013,cancel,1
523003,cancel,1
52249,department,1
52246,product,1
52246,home,1
52246,department,1
52240,home,1
522095,product,1
523460,home,1
522051,purchase,1
522051,home,1
522051,cart,1
522051,cancel,1
52164,department,1
52163,product,1
52163,home,1
523013,department,1
523067,department,1
523070,cancel,1
523070,home,1
523460,cancel,1
523450,department,1
523380,department,1
523380,cancel,1
523330,home,1
523330,department,1
523330,cancel,1
523290,cancel,1
523270,cancel,1
523220,home,1
523170,cart,1
523122,home,1
523111,purchase,1
523111,home,1
523111,cancel,1
51674,cart,1
516599,home,1
516599,cancel,1
51109,home,1
511450,purchase,1
51143,product,1
51137,home,1
511340,home,1
51130-020,home,1
51130-020,cancel,1
5112,department,1
51109,department,1
510813,cart,1
51107,cart,1
51107,cancel,1
51106,product,1
51105,department,1
51103,product,1
51100,purchase,1
51100,home,1
51149,product,1
5115,cart,1
5116,cancel,1
51170,product,1
51429,product,1
514089,purchase,1
514089,cancel,1
51377,cart,1
51371,home,1
51371,cancel,1
513-0836,cart,1
5127,cart,1
51210-902,purchase,1
51210-902,product,1
51210-902,department,1
51210-902,cart,1
512005,department,1
511850,department,1
5118,department,1
510900,cart,1
510802,home,1
51491,department,1
510370,home,1
510430,cart,1
510425,purchase,1
510425,department,1
510378,purchase,1
510378,home,1
510378,cancel,1
510370,purchase,1
510370,cancel,1
510730,cart,1
510288,product,1
510260,department,1
510240,department,1
510240,cart,1
510240,cancel,1
510220,purchase,1
510220,department,1
510435,cart,1
510442,cancel,1
510442,department,1
510475,cart,1
510725,purchase,1
510725,home,1
510705,department,1
5107,product,1
51069,product,1
51069,cart,1
51063,product,1
51063,cart,1
51061,department,1
510540,cart,1
510515,home,1
510515,cancel,1
510475,purchase,1
510475,product,1
510475,home,1
51469,department,1
5150,cancel,1
516538,department,1
515800,cart,1
516006,cart,1
516003,cancel,1
516002,department,1
516002,cart,1
516001,purchase,1
516001,cancel,1
515800,department,1
51580,department,1
515647,cart,1
51580,cancel,1
5158,cancel,1
515799,department,1
51570,product,1
51570,cancel,1
5157,department,1
515699,purchase,1
516029,purchase,1
516127,cancel,1
516127,cart,1
516171,cancel,1
516351,product,1
516351,department,1
516351,cart,1
516351,cancel,1
516321,product,1
516321,cancel,1
516300,cancel,1
5163,cart,1
516285,purchase,1
516285,department,1
516285,cart,1
516221,purchase,1
5162,product,1
5162,cart,1
516171,purchase,1
515647,purchase,1
515647,cancel,1
515011,cancel,1
515132,cancel,1
515152,product,1
515152,home,1
51515,product,1
515146,cancel,1
515141,home,1
515141,department,1
515136,cancel,1
515100,home,1
515646,department,1
515100,cancel,1
515061,purchase,1
51503,department,1
51503,cancel,1
515023,cancel,1
515021,home,1
515011,home,1
515155,product,1
515157,purchase,1
515159,cancel,1
515163,home,1
515559,home,1
515559,cancel,1
51545,cart,1
515343,purchase,1
515342,home,1
51534,home,1
51533,purchase,1
51533,cart,1
515321,cart,1
51532,purchase,1
515300,home,1
51530,home,1
515235,home,1
5152,department,1
515163,purchase,1
43232,cart,1
43230,cart,1
31700,cart,1
3429,department,1
343-820,cart,1
343-0827,department,1
343-0827,cancel,1
343-0011,product,1
343-0002,cancel,1
34293,purchase,1
34290,cancel,1
3429,cart,1
343-830,cart,1
34287,department,1
34266,product,1
34232,cart,1
34232,cancel,1
34231,cart,1
34231,cancel,1
342300,home,1
343-820,product,1
343-830,department,1
341000,cart,1
34346,department,1
34471,product,1
3444,cart,1
34431,product,1
344000,cancel,1
34400,cart,1
344-0067,purchase,1
34346,product,1
34346,cancel,1
343-831,cart,1
3434,cart,1
3431,department,1
3431,cancel,1
34300,purchase,1
34300,cart,1
343-850,product,1
343-850,cancel,1
342300,department,1
342300,cart,1
34230,product,1
34119,cart,1
34125,cart,1
34123,home,1
34120,purchase,1
34120,product,1
34120,home,1
34120,department,1
34119,product,1
34119,cancel,1
34221,product,1
34116,cart,1
34112,department,1
34112,cart,1
34112,cancel,1
34109,cart,1
34104,product,1
34104,cancel,1
34125,department,1
34125,product,1
34128,cart,1
34130,cart,1
34221,cart,1
34209,product,1
34209,department,1
34207,product,1
34207,cart,1
34203,product,1
34203,cart,1
34200,product,1
34200,department,1
34190,product,1
34190,department,1
34160,home,1
34140,product,1
34140,cart,1
34134,product,1
34476,department,1
34476,home,1
344799,department,1
34785,cancel,1
34800,department,1
34800,cart,1
34800,cancel,1
34788,department,1
34787,product,1
34787,home,1
34787,cart,1
34761,purchase,1
34711,product,1
34761,product,1
34758,department,1
34758,cancel,1
34746,cart,1
34744,department,1
34744,cancel,1
34743,product,1
34800-000,department,1
349-0101,cart,1
349-0101,product,1
34952,cart,1
350-1335,department,1
350-1335,cart,1
350-1312,home,1
350-1305,product,1
350-1101,purchase,1
34997,product,1
34990,product,1
34990,cart,1
34983,product,1
34980,product,1
34974,purchase,1
34974,department,1
34970,department,1
34970,cart,1
34953,department,1
34741,department,1
34700,product,1
34480,cart,1
3451,department,1
34606,department,1
34606,cart,1
34601,product,1
34601,cart,1
3460,product,1
34570,product,1
34560,department,1
34500,cart,1
34691,cart,1
3450,cart,1
3450,cancel,1
34497,product,1
34491,purchase,1
34491,department,1
34491,cart,1
34480,department,1
34608,department,1
34609,cart,1
34609,home,1
34613,cart,1
34689,product,1
34684,cart,1
34667,product,1
34667,department,1
34655,home,1
34654,purchase,1
34654,product,1
34654,department,1
34653,department,1
34652,department,1
34652,cart,1
3465,product,1
3465,cart,1
34639,department,1
34638,product,1
341000,department,1
341000,cancel,1
3500,product,1
33634,cart,1
33699,cart,1
33699,cancel,1
33689,cancel,1
33649,cart,1
33647,department,1
33647,cart,1
33634,product,1
3363,product,1
337-0051,product,1
33626,cart,1
33625,product,1
33625,cart,1
33624,product,1
33620,cart,1
33619,product,1
33618,home,1
337-0051,cart,1
337-0053,cancel,1
3410,cart,1
33719,product,1
338-0002,cart,1
33781,product,1
33758,cart,1
33739,department,1
3373,product,1
33729,department,1
33720,department,1
33719,department,1
33700,department,1
33713,department,1
33713,cart,1
33702,product,1
33702,department,1
337014,purchase,1
337014,cancel,1
337011,product,1
33617,department,1
33617,cancel,1
33614,home,1
336-810,product,1
336-860,department,1
336-850,home,1
336-850,department,1
336-840,cart,1
336-820,purchase,1
336-820,product,1
336-820,cart,1
336-810,department,1
33614,cancel,1
336-0967,cart,1
336-0932,cart,1
336-0911,cart,1
336-0022,product,1
336-0017,cart,1
